work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,id
2025,Senior-level,Full-time,Engineer,171518,GB,0,GB,Medium (51–500 employees),42554
2025,Senior-level,Full-time,Engineer,77848,GB,0,GB,Medium (51–500 employees),42555
2025,Senior-level,Full-time,Architect,391000,US,0,US,Medium (51–500 employees),42560
2025,Senior-level,Full-time,Data Scientist,156400,US,100,US,Medium (51–500 employees),42642
2025,Senior-level,Full-time,GenAI Architect,328500,US,0,US,Medium (51–500 employees),42644
2025,Senior-level,Full-time,GenAI Architect,193000,US,0,US,Medium (51–500 employees),42645
2025,Senior-level,Full-time,Data Engineer,151300,US,0,US,Medium (51–500 employees),42650
2025,Mid-level,Full-time,Manager,128600,US,0,US,Large (501+ employees),42739
2025,Senior-level,Full-time,Systems Engineer,233200,US,0,US,Medium (51–500 employees),43271
2025,Senior-level,Full-time,Systems Engineer,155500,US,0,US,Medium (51–500 employees),43272
2025,Senior-level,Full-time,Manager,250000,US,100,US,Medium (51–500 employees),43273
2025,Senior-level,Full-time,Manager,188000,US,100,US,Medium (51–500 employees),43274
2025,Senior-level,Full-time,Manager,123000,CA,0,CA,Medium (51–500 employees),43468
2025,Junior,Full-time,Analyst,88800,US,0,US,Medium (51–500 employees),43470
2025,Senior-level,Full-time,Solutions Architect,156160,US,0,US,Medium (51–500 employees),43546
2025,Senior-level,Full-time,Manager,178800,US,100,US,Medium (51–500 employees),43549
2025,Mid-level,Full-time,Research Engineer,264200,US,0,US,Medium (51–500 employees),44191
2025,Mid-level,Full-time,Research Engineer,143100,US,0,US,Medium (51–500 employees),44192
2025,Senior-level,Full-time,Engineering Manager,214400,US,0,US,Medium (51–500 employees),44196
2025,Junior,Full-time,Data Engineer,179875,US,0,US,Medium (51–500 employees),44197
2025,Junior,Full-time,Data Engineer,107925,US,0,US,Medium (51–500 employees),44198
2025,Mid-level,Full-time,Data Engineer,118657,US,0,US,Medium (51–500 employees),44200
2025,Mid-level,Full-time,Data Engineer,150700,US,0,US,Medium (51–500 employees),44479
2025,Mid-level,Full-time,Data Engineer,75300,US,0,US,Medium (51–500 employees),44480
2025,Senior-level,Full-time,Solution Architect,150000,US,0,US,Medium (51–500 employees),45473
2025,Director,Full-time,Head of Data,370000,US,0,US,Medium (51–500 employees),45478
2025,Director,Full-time,Head of Data,344000,US,0,US,Medium (51–500 employees),45479
2025,Mid-level,Full-time,Data Scientist,149983,US,0,US,Medium (51–500 employees),45484
2025,Senior-level,Full-time,AI Engineer,287600,US,0,US,Medium (51–500 employees),45849
2025,Mid-level,Full-time,Data Analyst,80500,US,0,US,Medium (51–500 employees),46845
2025,Mid-level,Full-time,Data Analyst,60400,US,0,US,Medium (51–500 employees),46846
2025,Junior,Full-time,Engineer,74000,US,0,US,Medium (51–500 employees),46847
2025,Junior,Full-time,Data and Reporting Analyst,82900,US,100,US,Medium (51–500 employees),46853
2025,Mid-level,Full-time,Engineer,231600,US,0,US,Medium (51–500 employees),47211
2025,Mid-level,Full-time,Engineer,139000,US,0,US,Medium (51–500 employees),47212
2025,Junior,Full-time,Machine Learning Scientist,60000,US,0,US,Medium (51–500 employees),47213
2025,Senior-level,Full-time,Platform Engineer,211255,US,100,US,Medium (51–500 employees),47217
2025,Senior-level,Full-time,Platform Engineer,116375,US,100,US,Medium (51–500 employees),47218
2025,Senior-level,Full-time,Machine Learning Engineer,157000,US,0,US,Medium (51–500 employees),47302
2025,Junior,Full-time,Data Analyst,165300,US,0,US,Medium (51–500 employees),47303
2025,Junior,Full-time,Data Analyst,78700,US,0,US,Medium (51–500 employees),47304
2025,Junior,Full-time,Data Analyst,114911,US,0,US,Medium (51–500 employees),47305
2025,Junior,Full-time,Product Analyst,140000,US,100,US,Medium (51–500 employees),48456
2025,Junior,Full-time,Product Analyst,130000,US,100,US,Medium (51–500 employees),48457
2025,Mid-level,Full-time,Data Scientist,147900,US,0,US,Medium (51–500 employees),48458
2025,Mid-level,Full-time,Associate,275000,US,100,US,Medium (51–500 employees),48925
2025,Senior-level,Full-time,Software Engineer,75000,CA,0,CA,Medium (51–500 employees),48932
2025,Senior-level,Full-time,Engineer,146900,US,100,US,Medium (51–500 employees),49114
2025,Senior-level,Full-time,Data Visualization Lead,69010,US,0,US,Medium (51–500 employees),456
2025,Mid-level,Full-time,Analytics Engineer,125000,US,100,US,Medium (51–500 employees),457
2025,Mid-level,Full-time,Analytics Engineer,113000,US,100,US,Medium (51–500 employees),458
2025,Senior-level,Full-time,Analytics Engineer,70886,GB,0,GB,Medium (51–500 employees),459
2025,Senior-level,Full-time,Analytics Engineer,64556,GB,0,GB,Medium (51–500 employees),460
2025,Senior-level,Full-time,Data Quality Analyst,108493,CA,0,CA,Medium (51–500 employees),461
2025,Senior-level,Full-time,Data Quality Analyst,89894,CA,0,CA,Medium (51–500 employees),462
2025,Junior,Full-time,Analyst,187269,US,100,US,Medium (51–500 employees),463
2025,Mid-level,Full-time,Machine Learning Engineer,220000,US,100,US,Medium (51–500 employees),49203
2025,Mid-level,Full-time,Machine Learning Engineer,155000,US,100,US,Medium (51–500 employees),49204
2025,Senior-level,Full-time,Machine Learning Engineer,201500,US,0,US,Medium (51–500 employees),49207
2025,Mid-level,Full-time,Engineer,142800,US,0,US,Medium (51–500 employees),49469
2025,Mid-level,Full-time,Software Engineer,121900,US,0,US,Medium (51–500 employees),49471
2025,Mid-level,Full-time,Software Engineer,90100,US,0,US,Medium (51–500 employees),49472
2025,Mid-level,Full-time,Data Scientist,60000,US,0,US,Medium (51–500 employees),49474
2025,Senior-level,Full-time,Data Scientist,137972,US,100,US,Medium (51–500 employees),49475
2025,Senior-level,Full-time,Engineer,183544,GB,0,GB,Medium (51–500 employees),49574
2025,Mid-level,Full-time,Manager,128200,US,0,US,Medium (51–500 employees),49742
2025,Senior-level,Full-time,Analytics Engineer,137900,US,0,US,Medium (51–500 employees),49748
2025,Senior-level,Full-time,Business Intelligence Engineer,78947,LT,0,LT,Medium (51–500 employees),49749
2025,Senior-level,Full-time,Business Intelligence Engineer,51052,LT,0,LT,Medium (51–500 employees),49750
2025,Junior,Full-time,Data Analyst,116200,US,0,US,Medium (51–500 employees),49753
2025,Senior-level,Full-time,Analyst,79600,US,100,US,Medium (51–500 employees),51122
2025,Mid-level,Full-time,Data Scientist,129300,US,0,US,Medium (51–500 employees),51125
2025,Mid-level,Full-time,Data Engineer,240000,US,100,US,Medium (51–500 employees),51203
2025,Mid-level,Full-time,Data Engineer,201572,US,100,US,Medium (51–500 employees),51204
2025,Mid-level,Full-time,Associate,198200,US,0,US,Medium (51–500 employees),51211
2025,Junior,Full-time,Data Specialist,25909,CH,0,CH,Medium (51–500 employees),51569
2025,Junior,Full-time,Data Specialist,21818,CH,0,CH,Medium (51–500 employees),51570
2025,Mid-level,Full-time,Insight Analyst,136800,US,0,US,Medium (51–500 employees),51571
2025,Mid-level,Full-time,Insight Analyst,73900,US,0,US,Medium (51–500 employees),51572
2025,Senior-level,Full-time,Data Scientist,186600,CA,100,CA,Medium (51–500 employees),51575
2025,Senior-level,Full-time,Data Scientist,124400,CA,100,CA,Medium (51–500 employees),51576
2025,Mid-level,Full-time,Data Product Manager,136858,US,0,US,Medium (51–500 employees),51664
2025,Senior-level,Full-time,Software Engineer,238000,US,100,US,Medium (51–500 employees),51665
2025,Mid-level,Full-time,Engineer,183900,US,100,US,Medium (51–500 employees),51669
2025,Senior-level,Full-time,Data Scientist,265600,US,0,US,Medium (51–500 employees),52489
2025,Senior-level,Full-time,Data Scientist,159400,US,0,US,Medium (51–500 employees),52490
2025,Senior-level,Full-time,AI Scientist,170000,US,100,US,Medium (51–500 employees),52851
2025,Senior-level,Full-time,AI Scientist,145000,US,100,US,Medium (51–500 employees),52852
2025,Senior-level,Full-time,Research Scientist,120000,US,0,US,Medium (51–500 employees),52855
2025,Senior-level,Full-time,Research Scientist,115000,US,0,US,Medium (51–500 employees),52856
2025,Junior,Full-time,Quantitative Analyst,107415,US,0,US,Medium (51–500 employees),52857
2025,Senior-level,Full-time,Data Analyst,95347,US,0,US,Medium (51–500 employees),52942
2025,Senior-level,Full-time,Data Analyst,57200,US,0,US,Medium (51–500 employees),52943
2025,Senior-level,Full-time,Member of Technical Staff,159300,US,0,US,Large (501+ employees),53222
2025,Mid-level,Full-time,Software Engineer,90480,US,100,US,Medium (51–500 employees),53578
2025,Mid-level,Full-time,Research Engineer,160000,US,0,US,Medium (51–500 employees),53581
2025,Mid-level,Full-time,Research Engineer,91000,US,0,US,Medium (51–500 employees),53582
2025,Junior,Full-time,Power BI,70500,US,0,US,Medium (51–500 employees),53587
2025,Junior,Full-time,Quantitative Analyst,120900,US,0,US,Medium (51–500 employees),53770
2025,Senior-level,Full-time,Data Manager,51305,US,0,US,Medium (51–500 employees),53856
2025,Mid-level,Full-time,Data Engineer,121052,NL,0,NL,Medium (51–500 employees),53865
2025,Mid-level,Full-time,Data Engineer,78947,NL,0,NL,Medium (51–500 employees),53866
2025,Mid-level,Full-time,Data Scientist,112300,US,100,US,Medium (51–500 employees),54031
2025,Senior-level,Full-time,Data Scientist,245000,US,0,US,Medium (51–500 employees),54040
2025,Mid-level,Full-time,Data Developer,140000,CA,0,CA,Medium (51–500 employees),54045
2025,Mid-level,Full-time,Data Developer,119000,CA,0,CA,Medium (51–500 employees),54046
2025,Senior-level,Full-time,Data Governance Specialist,72000,US,100,US,Medium (51–500 employees),54220
2025,Senior-level,Full-time,Manager,337300,US,0,US,Medium (51–500 employees),54221
2025,Senior-level,Full-time,Manager,192700,US,0,US,Medium (51–500 employees),54222
2025,Mid-level,Full-time,Engineering Manager,283500,US,0,US,Medium (51–500 employees),54229
2025,Mid-level,Full-time,Engineering Manager,162000,US,0,US,Medium (51–500 employees),54230
2025,Senior-level,Full-time,Architect,212630,US,0,US,Medium (51–500 employees),54311
2025,Senior-level,Full-time,Architect,98140,US,0,US,Medium (51–500 employees),54312
2025,Senior-level,Full-time,Data Engineer,107500,CA,100,CA,Medium (51–500 employees),54314
2025,Mid-level,Full-time,Data Engineer,122000,US,100,US,Medium (51–500 employees),54317
2025,Mid-level,Full-time,Data Scientist,82500,US,100,US,Medium (51–500 employees),55311
2025,Senior-level,Full-time,Data Analyst,143700,US,100,US,Medium (51–500 employees),55316
2025,Mid-level,Full-time,Manager,148495,US,0,US,Medium (51–500 employees),546
2025,Mid-level,Full-time,Manager,115000,US,0,US,Medium (51–500 employees),547
2025,Mid-level,Full-time,Manager,105000,US,0,US,Medium (51–500 employees),548
2025,Senior-level,Full-time,Director,344500,US,0,US,Medium (51–500 employees),549
2025,Senior-level,Full-time,Director,185500,US,0,US,Medium (51–500 employees),550
2025,Senior-level,Full-time,AI Engineer,37642,SK,0,SK,Medium (51–500 employees),551
2025,Senior-level,Full-time,Data Analyst,68400,US,100,US,Medium (51–500 employees),55317
2025,Director,Full-time,Associate,150000,US,0,US,Medium (51–500 employees),55691
2025,Mid-level,Full-time,Business Intelligence Developer,93400,US,0,US,Medium (51–500 employees),55783
2025,Senior-level,Full-time,Full Stack Engineer,242500,US,0,US,Medium (51–500 employees),55784
2025,Senior-level,Full-time,Data Architect,130603,US,100,US,Medium (51–500 employees),56510
2025,Senior-level,Full-time,Product Manager,262600,US,0,US,Medium (51–500 employees),56511
2025,Senior-level,Full-time,Product Manager,120400,US,0,US,Medium (51–500 employees),56512
2025,Junior,Full-time,Data Governance Analyst,130000,US,100,US,Medium (51–500 employees),56515
2025,Junior,Full-time,Data Governance Analyst,120000,US,100,US,Medium (51–500 employees),56516
2025,Mid-level,Full-time,Data Product Manager,139600,US,100,US,Medium (51–500 employees),56600
2025,Mid-level,Full-time,Data Analyst,73581,US,0,US,Medium (51–500 employees),56603
2025,Mid-level,Full-time,Data Analyst,51824,US,0,US,Medium (51–500 employees),56604
2025,Senior-level,Full-time,Data Analyst,142200,US,100,US,Medium (51–500 employees),56605
2025,Senior-level,Full-time,Data Analyst,106900,US,100,US,Medium (51–500 employees),56606
2025,Junior,Full-time,Data Analyst,79920,US,100,US,Medium (51–500 employees),56607
2025,Senior-level,Full-time,Data Architect,181200,US,0,US,Medium (51–500 employees),56683
2025,Mid-level,Full-time,Analyst,82600,US,0,US,Medium (51–500 employees),58150
2025,Mid-level,Full-time,Engineer,36062,ES,0,ES,Medium (51–500 employees),58508
2025,Senior-level,Full-time,Principal Statistical Programmer,597478,US,0,US,Medium (51–500 employees),58509
2025,Senior-level,Full-time,Principal Statistical Programmer,96200,US,0,US,Medium (51–500 employees),58510
2025,Mid-level,Full-time,Associate,170000,US,100,US,Medium (51–500 employees),58511
2025,Mid-level,Full-time,Systems Engineer,196880,US,0,US,Medium (51–500 employees),58525
2025,Senior-level,Full-time,Research Analyst,168000,US,0,US,Medium (51–500 employees),58602
2025,Junior,Full-time,Data Scientist,79310,US,0,US,Medium (51–500 employees),58608
2025,Senior-level,Full-time,Data Architect,100473,US,0,US,Medium (51–500 employees),58884
2025,Senior-level,Full-time,Data Architect,90426,US,0,US,Medium (51–500 employees),58885
2025,Director,Full-time,Head of Data,86740,GB,0,GB,Medium (51–500 employees),58886
2025,Mid-level,Full-time,Engineer,96737,US,0,US,Medium (51–500 employees),58888
2025,Mid-level,Full-time,Engineer,53521,US,0,US,Medium (51–500 employees),58889
2025,Mid-level,Full-time,Site Reliability Engineer,163862,US,0,US,Medium (51–500 employees),58891
2025,Mid-level,Full-time,Software Engineer,185495,US,0,US,Medium (51–500 employees),58892
2025,Senior-level,Full-time,Engineer,84600,US,0,US,Medium (51–500 employees),59157
2025,Mid-level,Full-time,Engineer,184800,US,0,US,Medium (51–500 employees),59158
2025,Senior-level,Full-time,Architect,416000,US,0,US,Medium (51–500 employees),59162
2025,Mid-level,Full-time,Machine Learning Engineer,129800,US,0,US,Medium (51–500 employees),59164
2025,Senior-level,Full-time,Data Engineer,150491,US,0,US,Medium (51–500 employees),59419
2025,Senior-level,Full-time,Data Analyst,118100,US,0,US,Medium (51–500 employees),59422
2025,Senior-level,Full-time,Data Lead,198000,US,0,US,Medium (51–500 employees),59426
2025,Senior-level,Full-time,Engineer,85400,US,0,US,Medium (51–500 employees),59429
2025,Senior-level,Full-time,Data Quality Lead,157560,US,100,US,Medium (51–500 employees),59972
2025,Senior-level,Full-time,Data Quality Lead,105040,US,100,US,Medium (51–500 employees),59973
2025,Mid-level,Full-time,Engineer,121900,US,0,US,Medium (51–500 employees),59974
2025,Mid-level,Full-time,Engineer,67300,US,0,US,Medium (51–500 employees),59975
2025,Senior-level,Full-time,AI Engineer,166200,US,0,US,Medium (51–500 employees),60931
2025,Junior,Full-time,AI Researcher,162240,US,0,US,Medium (51–500 employees),60940
2025,Junior,Full-time,AI Researcher,47840,US,0,US,Medium (51–500 employees),60941
2025,Mid-level,Full-time,Manager,270400,US,0,US,Medium (51–500 employees),62405
2025,Mid-level,Full-time,Manager,145600,US,0,US,Medium (51–500 employees),62406
2025,Director,Full-time,Head of Data,385000,US,0,US,Medium (51–500 employees),62944
2025,Mid-level,Full-time,AI Developer,135000,US,0,US,Medium (51–500 employees),62945
2025,Mid-level,Full-time,AI Developer,115000,US,0,US,Medium (51–500 employees),62946
2025,Junior,Part-time,Robotics Engineer,30000,US,0,US,Medium (51–500 employees),62947
2025,Senior-level,Full-time,Data Scientist,41431,LT,0,LT,Medium (51–500 employees),63110
2025,Senior-level,Full-time,AI Architect,238600,US,100,US,Medium (51–500 employees),63113
2025,Senior-level,Full-time,AI Architect,183500,US,100,US,Medium (51–500 employees),63114
